,video,timestamp,text
12953,12-02,6:06,arrive first if um true they want to replay this okay so to
12954,12-02,6:14,develop send this same message again to bob bob will say okay i have already
12955,12-02,6:19,received this right so this nouns can be used for only once in a lifetime so then
12956,12-02,6:25,bob will not uh take uh through this message as
12957,12-02,6:32,alice's message right because it will only accept the first copy
12958,12-02,6:38,okay so but is this method 100 perfect
12959,12-02,6:44,i would say no first name alice and bob still need to exchange the k so how can
12960,12-02,6:50,they exchange the k is a problem one problem the second problem is since this
12961,12-02,6:55,k is shared by alice and bob and later bob can also claim to be alice if bob
12962,12-02,7:02,becomes malicious right so bob can also claim to be alice and pretend to be
12963,12-02,7:08,alice okay so this is a second problem and another thing is sometimes the true
12964,12-02,7:14,day can also collected samples to do some kind of crypto or statistic
12965,12-02,7:22,analysis to get the k shared by these
12966,12-02,7:28,two parties okay so those are the problems with this
12967,12-02,7:33,um protocol 4.0 so to improve this again
12968,12-02,7:39,we can use this uh public key methods
12969,12-02,7:45,to do the authentication so the way is like this
12970,12-02,7:50,personality analysis and the bob wilson announced again
12971,12-02,7:55,the alice will include these nouns with its own private key
12972,12-02,8:02,so then bob will say hey please send me your public key
12973,12-02,8:08,and then alice will send the public key so later as you can imagine what bob
12974,12-02,8:14,will do will is bob will decrypt this entire cipher text with the public key
12975,12-02,8:22,of a and generate r yeah and then because bob knows only
12976,12-02,8:29,alice could have the private key so then
12977,12-02,8:35,um the encrypted the r to actually be generated by this
12978,12-02,8:43,okay but is it is perfect
12979,12-02,8:48,no there is still a flow and actually a very obvious or very important flaw okay
12980,12-02,8:55,because in this version we can still do man in the middle attack
12981,12-02,9:01,or woman in the middle attack okay that means trudy poses as alice
12982,12-02,9:09,to bob the end as well to end so but that means this truly stands in the
12983,12-02,9:16,middle between alice and above and pretends to be alice to bob and also
12984,12-02,9:22,pretend to be bob to alice how could the truly do this so firstly you can see
12985,12-02,9:27,ellie said i'm alice and then trudy will say i'm alice
12986,12-02,9:33,to bob bob wilson announced are
12987,12-02,9:39,so what it truly will do is truly will actually encrypt
12988,12-02,9:45,are with its own privacy not alice is probably actually
12989,12-02,9:52,through this privacy and then bobby mercy send me your public key so to
12990,12-02,9:58,reverse in the public key its own public key then after that bob compute computes
12991,12-02,10:05,by doing decryption the time the cyber text with the public key of 2d and then
12992,12-02,10:16,finally generate r and bobby will think oh okay everything matches this is indeed the
12993,12-02,10:23,nouns i sent to alice so this must be alice
12994,12-02,10:28,at the same time okay truly can send the same r
12995,12-02,10:36,to annie's and is will increase
12996,12-02,10:41,this r with its own provocate and two diversity send me a public key so truly
12997,12-02,10:47,is basically pretending to be bought in this case then it will send the public key
12998,12-02,10:57,and then after that of that bob sends a personal message and
12999,12-02,11:05,to alice potentially this is a personal message m to only alice
13000,12-02,11:11,and then because bob will think blah blah think
13001,12-02,11:18,trudy is alice so bob will use
13002,12-02,11:24,through this public key to encrypt the message
13003,12-02,11:31,okay it will not use analysis because bob will think truly is alice right then
13004,12-02,11:37,trudy can easily recover m because of course truly has its own private key
13005,12-02,11:46,right then truly we are basically send this message
13006,12-02,11:53,to alice with alice's public key
13007,12-02,11:59,so then when alice receives it alice will decouple this thing with its
13008,12-02,12:06,own private key okay so then and it feels like this
13009,12-02,12:13,message is from bob but it's actually from trudy well we feel like it is
13010,12-02,12:19,sending the message through alice but it's actually sending to trudy it's just
13011,12-02,12:24,truly in the middle is doing the increasing and decoration okay
13012,12-02,12:31,um so then you can see this entire thing
13013,12-02,12:36,has a big problem then think about this why
13014,12-02,12:42,where are the mystics right what are the mistakes
13015,12-02,12:48,made here so if you think about this very
13016,12-02,12:53,carefully you will you will find out the main reason is because
13017,12-02,13:00,when bob is authenticating trudy or authenticating alice
13018,12-02,13:07,it said send me your public key right
13019,12-02,13:13,so it is asking for the public key
13020,12-02,13:19,from whoever is sending the message so of course if today is including with
13021,12-02,13:28,its own private key and it can send its own public key
13022,12-02,13:34,if we really really want to authenticate alice here what we actually we need to
13023,12-02,13:39,use is alice's public key not through this publicly right so that's the main
13024,12-02,13:46,reason why we have a flow here that means the public key
13025,12-02,13:55,should be absolutely correct if you ask the public key from only the
13026,12-02,14:01,sender that will cause the center consenting anything how can you do the verification you cannot right so you
13027,12-02,14:08,have to verify this by getting a absolute correct public key
13028,12-02,14:15,right so that's the main reason but how can we do that how can we do that we can get the
13029,12-02,14:23,absolutely correct public key from somewhere okay from say a later without
13030,12-02,14:31,we will learn about this okay but we before we talk more about that i want to
13031,12-02,14:37,talk a little bit about the message integrity and i want to introduce the
13032,12-02,14:43,detail signatures first okay of course we we already talked about digital signatures but i i want to talk a little
13033,12-02,14:51,bit more about that so basically
13034,12-02,14:59,um digital signature is like the handwritten signature okay so the center bob digitally signs a
13035,12-02,15:07,document to prove that he is the document owner or creator
13036,12-02,15:14,um and the recipient alice can prove to someone that bob
13037,12-02,15:22,and nowhere else including alice must have signed document
13038,12-02,15:28,okay so basically
13039,12-02,15:34,um what we can do is bob can sign this message m
13040,12-02,15:40,by encrypting with its own privacy provocate to create
13041,12-02,15:48,the sign message kbm okay so you can see this is a long
13042,12-02,15:56,message we encrypt this with bob's privacy to
13043,12-02,16:02,generate this entire thing okay message together with the sign message
13044,12-02,16:11,okay suppose alice receives the message m
13045,12-02,16:16,with the signature together with the signature then alice can simply verify this
13046,12-02,16:23,by applying bob's public key to
13047,12-02,16:29,the signature okay so then we can do kbm
13048,12-02,16:34,decrease by bob's public key and then we can recover
13049,12-02,16:40,app okay so if we can indeed get m then this message must be signed
13050,12-02,16:49,by bob using bob's property why we can
13051,12-02,16:54,prove that why because only bob knows its own product nobody else knows bob's
13052,12-02,17:01,property right so basically an incident can verify that
13053,12-02,17:06,bob sine m no one else sign m and bob signed the message m not
13054,12-02,17:14,anything else because we can recover m right and also this is a non-reputation this
13055,12-02,17:22,may have non-repidation feature here because if there are some disputes between alice
13056,12-02,17:29,and bob and it can simply take m and also the signature
13057,12-02,17:36,of bob to the course to prove that bob have signed them so bob has no way to
13058,12-02,17:43,deny this because again only bob knows bob's private key
13059,12-02,17:48,okay and as we mentioned before usually
13060,12-02,17:54,it is very computationally expensive to use the public key english method
13061,12-02,18:03,to encrypt the long messages that's why usually if we have a large
13062,12-02,18:09,message we will firstly run as hash function to generate a
13063,12-02,18:15,digest or amp which is hm okay we call this a digest
13064,12-02,18:22,yeah and then after we have this digest we can sign
13065,12-02,18:30,this digest instead of saying the long message okay this is a much easier way to
13066,12-02,18:39,create a detailed signature so this is the entire process you can
13067,12-02,18:44,see bob since a large message firstly we generate hm
13068,12-02,18:51,hash of the message by using hash function and then we can do the increasing by
13069,12-02,19:00,using both private key to sign this digest to generate kbhm
13070,12-02,19:07,this is the encrypted digest okay then we send this entirety into
13071,12-02,19:15,alice when alice receives it and it's mailed to two things
13072,12-02,19:21,so firstly alice will um use
13073,12-02,19:29,let's see if you receive this right and it will use bob's public key
13074,12-02,19:35,to decrypt this message and of course we know it will get the hm right
13075,12-02,19:42,decryption it will get hm and also at
13076,12-02,19:47,the same time alice will generate the hm which is the hash of the
13077,12-02,19:55,message using the same hash function so as we'll compare these two and see if
13078,12-02,20:02,that's same if they are the same then alice can verify
13079,12-02,20:08,this message m is signed by a bob
13080,12-02,20:13,and the m is not changed but if they are different then that means that either the message
13081,12-02,20:21,has been changed okay that's the that's the entire process
13082,12-02,20:29,for the hash function there are a number of hash functions to choose from
13083,12-02,20:36,so for example md5 is widely used md5 basically
13084,12-02,20:41,compute uh 128-bit message digest in a four-step process
13085,12-02,20:49,and pay attention the hash function we know it is one way
13086,12-02,20:55,right one way means giving the input we can generate the digest
13087,12-02,21:01,but giving the digest it's very very very difficult to
13088,12-02,21:06,get the input okay so that means if we are giving up
13089,12-02,21:12,to 128 bit string x which is the hash okay it is really difficult to construct
13090,12-02,21:20,the message m whose hash is equal to x
13091,12-02,21:26,okay so that's why we call it one way um and charlotte is also used okay so it
13092,12-02,21:34,can create a 160 bit message digest
13093,12-02,21:40,so now let's go back to the problem we mentioned before again in the protocol 5.0
13094,12-02,21:48,to remember this problem the my in the middle attack or um
13095,12-02,21:54,okay so basically 2d is trying
13096,12-02,22:00,to pretend to be alice to bob and also pretending to be bob to x right and we
13097,12-02,22:09,said the main reason is because we are getting the public key directly
13098,12-02,22:14,from trudy right of course 2 db of sunday's own public key
13099,12-02,22:21,so how can we address this problem we say the public key should be
13100,12-02,22:27,absolutely correct which means this public key should not be provided by today
13101,12-02,22:35,it should be provided by ants or this public key must be at its public
13102,12-02,22:40,publicly not through disability right then
13103,12-02,22:45,that's why we actually need some authorities to manage
13104,12-02,22:54,the public key okay or to certify the public keys
13105,12-02,23:00,to ensure the public keys are indeed correct ones
13106,12-02,23:05,okay so then we have something called certification authority which is also
13107,12-02,23:12,called c what is the email do is ca we are basically bind the public key
13108,12-02,23:21,to a particular entity e okay so that means
13109,12-02,23:27,this entity no matter is a personal website a router or whatever this entity
13110,12-02,23:34,needs to register its public key with the certification authority
13111,12-02,23:41,and also provide the proof of identity if this is personal you may need to take
13112,12-02,23:47,a driver license for example okay then the ca creates the certificate
13113,12-02,23:54,binding the identity e to ease public key okay
13114,12-02,23:59,so basically for example if we have bob will take its own
13115,12-02,24:06,driver license let's see as the identification or the proof of identity
13116,12-02,24:11,two ca to register is on public key okay
13117,12-02,24:18,so what ca mail do is see a real sign
13118,12-02,24:25,this public key with its own privacy
13119,12-02,24:30,what does this mean this means ce will say okay
13120,12-02,24:38,let me prove this public key is indeed from bob because i have verified this okay so c e
13121,12-02,24:47,will sign it with its own private key okay and then generating a certificate
13122,12-02,24:56,for bob's public key and then so in the
13123,12-02,25:02,future bob can provide this certificate to anybody who is communicating with him
13124,12-02,25:09,okay so say hey you can see this is my public key and this is already signed by
13125,12-02,25:15,the ca so is is of course correct okay so it's like here trudy when
13126,12-02,25:24,through the product is public key trudy cannot provide
13127,12-02,25:31,a public with certificate because he does she she does not have analysis
13128,12-02,25:37,certificate right so it's like that
13129,12-02,25:42,um then when n is one spot public key
13130,12-02,25:49,alice will basically get this thing this certificate first we know this
13131,12-02,25:55,certificate is already it contains both public key and also it is signed by the
13132,12-02,26:02,c is probably k so then later
13133,12-02,26:07,alice can decrypt this with cs public key to guess
13134,12-02,26:13,bob's routine bob's public key okay so this is the entire process then of
13135,12-02,26:19,course we can see this public key is absolutely correct okay it's not fake
13136,12-02,26:25,because this is already signed by the c okay all right so that is about the
13137,12-02,26:32,authentication and message integrity so the next thing i would like to talk
13138,12-02,26:39,about is securing email so
13139,12-02,26:45,for email communication it's still the same thing we still need to consider
13140,12-02,26:50,conventionality integrity and availability okay
13141,12-02,26:56,so now let's firstly talk about the confidentiality let's see alice wants to
13142,12-02,27:01,send a combination email to bot so if we are using
13143,12-02,27:08,the um public key cryptography then we know it is very
13144,12-02,27:16,expensive we have mentioned this again again right it's very very expensive
13145,12-02,27:22,then what we usually do is okay let's use a random symmetric key let's use
13146,12-02,27:30,symmetrical encryption method for the content equation okay that's why and it
13147,12-02,27:37,will firstly generate a random symmetric private key ks okay
13148,12-02,27:43,but how can we exchange this chaos how can we exchange this with bob
13149,12-02,27:49,we can use the public key cryptography right
13150,12-02,27:54,so you can say alice will then encrypt them email message with ks
13151,12-02,28:03,meet the symmetric key for efficiency and also encrypt
13152,12-02,28:08,this k itself with bob's public key
13153,12-02,28:14,so this is used to exchange the k right the symmetric key and then n is we'll
13154,12-02,28:20,send both the encrypted message
13155,12-02,28:26,and also the increment k
13156,12-02,28:31,to bob okay so this one is for the message
13157,12-02,28:38,and this one is for exchanging the symmetric key
13158,12-02,28:43,so this is similar to what we have discussed before okay and when bob received this message
13159,12-02,28:51,bob will use his private key first to decrypt and recover the ks the symmetric
13160,12-02,28:58,key is like the session key right and then it will use this
13161,12-02,29:04,symmetric key to decrypt the message okay to decrypt this ksm to recover that
13162,12-02,29:10,so this is for confidentiality now the next thing we want to see is
13163,12-02,29:16,about the message integrity and authentication
13164,12-02,29:21,so we want to ensure this message is sent by alice not anybody else and we
13165,12-02,29:28,also want to ensure the message is uh not changed by anybody else right
13166,12-02,29:34,so what alice will do is still because this message is uh
13167,12-02,29:42,probably a long message right so usually we do not directly increase this with
13168,12-02,29:48,the public key cryptography so what we can do first is
13169,12-02,29:54,we can generate a hash or the message
13170,12-02,30:00,okay and then we sign this hash with alice's private key
13171,12-02,30:09,okay so then in this case later
13172,12-02,30:14,alice will send both of the message in clear text
13173,12-02,30:20,okay and also the digital signature tube up here pay attention here we are
13174,12-02,30:27,only talking about integrity and authentication we do not really care about confidentiality
13175,12-02,30:34,okay and then and sends the message to bob
13176,12-02,30:43,okay so when bob receives this remember bob will do two things
13177,12-02,30:50,first thing with a message m it's real
13178,12-02,30:56,calculate the hash and generate hm and then
13179,12-02,31:01,with this signed hash
13180,12-02,31:07,okay it will decrease with a's public key and john m also hm also so bob will
13181,12-02,31:15,compare these two and save that same if they are the same
13182,12-02,31:20,then we say no problem okay if they are not the same the n is will say oh bob we
13183,12-02,31:26,must say okay this message uh has already been chained by somebody else it had that oh it has arrows at
13184,12-02,31:33,least right so that's how we ensure the message integrity and authentication
13185,12-02,31:40,so but what if we want to ensure all of that
13186,12-02,31:46,we want to ensure confidentiality mass integrity and also authentication right
13187,12-02,31:53,so in the first two cases in the first case we consider only conventionality in
13188,12-02,31:59,the second case we only consider message integrity and authentication in the third case we want to consider all of
13189,12-02,32:05,them okay then how can we do this okay so it's uh actually it's the answer
13190,12-02,32:13,is verse three four we simply combine them okay that means when they send
13191,12-02,32:22,this uh uh message you can see okay we send three parts first thing we have each m
13192,12-02,32:30,okay uh the hash and we include with is private key
13193,12-02,32:36,okay we will of course send this to bob
13194,12-02,32:42,um okay and then also we will use this
13195,12-02,32:48,message okay uh and then we will encrypt
13196,12-02,32:56,this message with the symmetric key okay and we also need to exchange
13197,12-02,33:05,the symmetric key so that's why we use bobs
13198,12-02,33:11,public key to encrypt the case so we send all this through to bob okay and
13199,12-02,33:18,then bob will do the decryption um to get this symmetric key and then do
13200,12-02,33:25,the diffusion together message m then calculate the hash om
13201,12-02,33:30,to compare everything okay and also uh um our course decrypt this entire thing
13202,12-02,33:38,with um alice's public key and then finally
13203,12-02,33:43,compare that nhm with the hash wage web
13204,12-05,0:03,okay so far we have discussed the fundamentals of security especially the principles for
13205,12-05,0:11,cryptography and how cryptography can be used for authentication for integrity
13206,12-05,0:18,for computationality etc we have source examples in the email okay so we so for
13207,12-05,0:26,example we know for computationality we need to firstly exchange the k right we
13208,12-05,0:33,need to encrypt the k uh exchange encrypt the message with with the k and then we also need to
13209,12-05,0:40,exchange the k with public k cryptography and for authentication and
13210,12-05,0:48,message integrity we also need to um uh calculate the hash of the message and
13211,12-05,0:55,then encrypt this hash with the sender's
13212,12-05,1:01,private key right so those are all those are the applications and we know how we
13213,12-05,1:07,can use the cryptography in a proper way to
13214,12-05,1:15,achieve the goal of confidentiality integrity and authentication so then for
13215,12-05,1:22,the remaining sections in this chapter we will continue introducing how the
13216,12-05,1:29,fundamentals can be applied to different layers of
13217,12-05,1:36,networking okay and how the security is deployed in networking so the first
13218,12-05,1:41,example let's say is the tls so trs is called transport layer
13219,12-05,1:48,security although it is called transport layer security but is actually a
13220,12-05,1:54,security protocol that is widely deployed above the transport layer it is
13221,12-05,2:00,actually deployed in application layer and later we are going to see this okay
13222,12-05,2:05,um tis probably you are not very familiar with this but if you check your
13223,12-05,2:11,web browser especially if you are visiting some let's see banks okay then
13224,12-05,2:18,for example type in chase.com okay and then you will see
13225,12-05,2:24,um beside the url you will see a small icon of lock so that lock icon actually
13226,12-05,2:31,indicates this is using the tls okay so trs is widely supported by almost all
13227,12-05,2:39,browsers um and then the communication with the web
13228,12-05,2:45,server is actually using the protocol of https okay the port number and the web
13229,12-05,2:52,server side is support 443 it's not a port 80 anymore port 80
13230,12-05,2:59,is just for regular http but if you are using https then the port number is
13231,12-05,3:05,going to be port 443 okay um so trs is able to provide
13232,12-05,3:12,confidentiality integrity and authentication how is this done
13233,12-05,3:19,competition entity is done through symmetric encryption integrity is
13234,12-05,3:25,achieved through cryptographic hashing and authentication is down
13235,12-05,3:31,through public key cryptography okay so actually the early version of tis is
13236,12-05,3:39,called secure circuit layer and we we have discussed this before right and trs is
13237,12-05,3:46,the newest version okay so generally ts provides an api that any
13238,12-05,3:55,application can use so you can look at this figure this shows the http view of trs
13239,12-05,4:03,so for example let's see originally we are very familiar with this
13240,12-05,4:09,the application layer we use http transportally reviews tcp and networking applicants ip right so we are already
13241,12-05,4:17,very familiar with this protocol stack if we want to deploy tls as we mentioned
13242,12-05,4:25,many times before you cannot deploy trs in transport layer
13243,12-05,4:31,so we have to we have to deploy this at application layer okay there is a
13244,12-05,4:37,description the application layer and transport layer so you can see that's why chaos is here and this is using tcp
13245,12-05,4:46,if we are using udp then you leave it deploy quic which also incorporates tls
13246,12-05,4:54,okay between the application layer and transport layer
13247,12-05,4:59,so generally for tls it provides a sign
13248,12-05,5:04,for switch which means it provides a number of algorithms that can be used
13249,12-05,5:11,for different purposes such as k generation encryption mac and digital
13250,12-05,5:17,signature here mac is the math message authentication code is not the mac
13251,12-05,5:23,address okay pay attention to that and uh tips as 1.3 it's actually
13252,12-05,5:32,um replacing the trs 1.2 okay and these are the features of tls it has a it is a
13253,12-05,5:40,more strict i would say than the tlc 1.2 for example it requires the dh for
13254,12-05,5:48,exchange okay rather than using either dh or rsa
13255,12-05,5:55,so so in this case th is required okay this is not optional so things like that
13256,12-05,6:01,so you can see these are the some of the features um if you look at the tls 1.3 so it's a
13257,12-05,6:10,very straightforward generally the client will say hello first basically in
13258,12-05,6:16,the hello message the client will tell the server which cipher switch
13259,12-05,6:24,are supported by the client and it will also indicate the k
13260,12-05,6:32,government protocol the parameters etc okay
13261,12-05,6:38,it guesses those uh information and then the server will reply with another hello
13262,12-05,6:45,message the server will provide the selected design for suite say hey the
13263,12-05,6:51,client says i have this this um algorithm are available but this
13264,12-05,6:57,protocol supported okay and then trs the server will just reply say hey okay i
13265,12-05,7:04,want to choose this cipro suite to for the further communication is like that
13266,12-05,7:09,and most importantly most importantly the server will also provide a server
13267,12-05,7:17,signed certificate we have learned that the certificate will contain the public key of the
13268,12-05,7:26,server okay to prove okay this is indeed from this server this is for authentication
13269,12-05,7:33,purpose right we learned this before okay and in addition to that the server will also provide the
13270,12-05,7:40,parameters the key agreements protocol those kind of things so eventually the client will check the
13271,12-05,7:48,certificate of the server to prove this is indeed from the correct server okay
13272,12-05,7:55,the server is not fake and it will generate the k and then finally it can
13273,12-05,8:00,now make application requests like https get message for example so this is the
13274,12-05,8:05,handshake process okay so that is one example pls
13275,12-05,8:12,we know it is between application layer and the transport layer
13276,12-05,8:18,so the next example is ipsec ipsec is actually a protocol in the network layer
13277,12-05,8:25,let's take a look at this so you may think what is ipsec used for
13278,12-05,8:32,so ipsec is used for vpn you may have already heard about apn before you may
13279,12-05,8:38,have already used the vpn before right i i guess many of you have used vpn
13280,12-05,8:44,especially during pandemic so vpn means virtual program network it provides
13281,12-05,8:51,provides like a tunnel between your computer and let's say if you are
13282,12-05,8:59,connecting to the camps network it provides a tunnel between your computer and the
13283,12-05,9:05,um uh campus network so it's like you are connected to the campus network directly
13284,12-05,9:12,in a very securing so that's why we call it why uh virtual private network so
13285,12-05,9:18,then the protocol uh behind is actually ipsec okay so ip72
13286,12-05,9:26,certified four requirements the first one is confidentiality
13287,12-05,9:32,which means we want to hide the contents of the package the second requirement is
13288,12-05,9:39,the content authentication we have learned this before right content authentication means integrity is the
13289,12-05,9:46,package change replaced or fact we want to make sure it is not change replaced
13290,12-05,9:51,or fake the third requirement of a vpn is arranging authentication which means we
13291,12-05,10:00,also call it source authentication right so which means is the sender
13292,12-05,10:06,is the real sender lying about its identity is this really from the sender
13293,12-05,10:13,right so this is also important the last requirement is nt replay we know replay
13294,12-05,10:20,attack can be very easy right so the bad guy can replay a package sent by the
13295,12-05,10:27,others we want to make sure this will not happen to the communication between the center and the receiver okay so
13296,12-05,10:35,those are the four requirements we want to satisfy for vpn and then this is the
13297,12-05,10:41,guideline for ip circle okay so then how can we achieve
13298,12-05,10:48,confidentiality no surprise encryption we have already talked about encryption right so uh we
13299,12-05,10:56,have discussed multiple um encryption algorithms so in vpn
13300,12-05,11:02,triple des is used um and of course we all know that to do
13301,12-05,11:08,encryption we need a key right but this k must be exchanged firstly between the
13302,12-05,11:17,center and the receiver that's why we need some protocol called internet k
13303,12-05,11:22,exchange protocol
13304,12-05,11:32,okay so which is also called as ike therefore integrity the content
13305,12-05,11:40,integrity is given through the hash function we have learned about the different hash
13306,12-05,11:48,functions right and the half function can also be k hash function which is
13307,12-05,11:54,hmac so for example usually what we do is we directly do hash our data right
13308,12-05,12:03,but in k the hash function um we can we can do something like this
13309,12-05,12:10,so firstly k x or with data and then we
13310,12-05,12:15,do hash then we do k x o with this entire thing and we do hash again so you
13311,12-05,12:22,can see it is more complicated this is to prevent some potential
13312,12-05,12:28,um leverage to the vulnerabilities or hash functions okay so you don't need to
13313,12-05,12:33,know the details you don't need to remember this function you just need to know okay there is one type of function
13314,12-05,12:41,hash function called hash function which can make it even
13315,12-05,12:46,more secure and more complicated okay so then we also need to know for the source
13316,12-05,12:56,integrity or the arranging integrity so this is provided through the public key
13317,12-05,13:02,and private key through the digital certificate okay we have learned about certificate we know
13318,12-05,13:09,um certificates usually contains the public key right and public key of one
13319,12-05,13:16,side the sender or the receiver and then this certificate is usually
13320,12-05,13:22,um provided by some say right so of course
13321,12-05,13:28,then the certificate can be or can be verified later
13322,12-05,13:33,okay so it can also be provided by covers covers is another protocol which
13323,12-05,13:40,provides the single sign-in so which means when you sign on one website on a
13324,12-05,13:46,one one uh um once website then you don't need to
13325,12-05,13:52,sign on the other related websites okay so um it's like that so for example for sex
13326,12-05,14:00,state if we are using covers then you sign on for once only for canvas let's
13327,12-05,14:06,say okay then you don't need to sign on for my dot uh csu.edu anymore because
13328,12-05,14:13,you you've already been authenticated okay so that is uh cobras
13329,12-05,14:20,and then the last thing is about anti-replay and to replay we know if we
13330,12-05,14:26,want to prevent this we must use something that is uh one time okay so
13331,12-05,14:32,then that's why we can use one-time password or sequence number or timestamp
13332,12-05,14:38,all of those things uh may work okay so then
13333,12-05,14:44,for ipsec ipsec is the protocol for vpn
13334,12-05,14:49,it's the full name is called internet protocol security it
13335,12-05,14:55,um eventually this is essentially this is actually a framework of open standards
13336,12-05,15:01,so it has three major components authentication header which requires ah
13337,12-05,15:09,encapsulating security payloads which is called esp and internet k exchange we
13338,12-05,15:15,mentioned this before right ik so ah gives you the integrity plus
13339,12-05,15:21,authentication and then the esp gives you the
13340,12-05,15:27,conditionality integrity and authentication ikey basically takes care
13341,12-05,15:33,of the key exchange okay of course without case change we we cannot provide
13342,12-05,15:38,the other functions so for these three components i will not
13343,12-05,15:45,go to talk about the details i have to briefly give you an idea about those
13344,12-05,15:51,okay so for ah for example here you can see we have run through one and router x
13345,12-05,15:59,and voucher y then ah will basically do this at the router x side we we take the
13346,12-05,16:07,ip header and take the data and then we add something called some
13347,12-05,16:13,some k okay after that we calculate the hash of this entire thing okay and then
13348,12-05,16:22,this becomes when you header a h so this data will this will be put into the age
13349,12-05,16:27,field then at when the router receives the package the router will do the same
13350,12-05,16:33,thing we it will also use ip header data indicate to uh calculate the hash of
13351,12-05,16:40,this and then it will compare the received hash with the recomputed hash
13352,12-05,16:48,if if this matches that means the data and
13353,12-05,16:54,ip header are not changed okay it can also provide authentication because we
13354,12-05,17:02,know this k this k is special okay this k is shared between the router x and y
13355,12-05,17:08,so we know this is from the wrong tracks okay
13356,12-05,17:14,so this is ah um esp is sp can be used in two modes
13357,12-05,17:20,one mode is called transport mode it provides inclusion traffic between
13358,12-05,17:25,two devices two peer devices another model is called tunnel mode which
13359,12-05,17:32,provides encrypted traffic between two subnets okay so i won't talk about the
13360,12-05,17:39,details for the equation authentication etc but the major difference between
13361,12-05,17:47,tunnel mode and the transport node mode is
13362,12-05,17:53,for tunnel mode we know because this is between two subnets so usually the
13363,12-05,17:59,tunnel mode has to generate a new ip header instead of using the ip header
13364,12-05,18:05,directly it will generate the new ip header okay so this also protects the ip
13365,12-05,18:10,address um the ip information
13366,12-05,18:16,so then for transport node mode it will directly use the ip header okay so that
13367,12-05,18:22,is the major difference for ike ikey is the k exchange part okay
13368,12-05,18:31,and uh pay attention usually between the two parties that for example
13369,12-05,18:39,here router x and router y we need uh before we send the data we
13370,12-05,18:46,need to firstly establish something called security association from the sending entity to the receiving
13371,12-05,18:54,entity okay so basically um
13372,12-05,18:59,this security association is like a session okay so it contains
13373,12-05,19:07,some information very important information like
13374,12-05,19:13,um for example firstly at identifier like spi security parameter index and
13375,12-05,19:20,also the source address as a interface definition as interface
13376,12-05,19:27,and the type of inclusion used in position k the type of integrity check
13377,12-05,19:32,used and authentication key etc you can see a lot of information are actually
13378,12-05,19:38,contained in this security association okay so we know although ip is
13379,12-05,19:46,connection is but ipsec is connection oriented it's like before we do sending
13380,12-05,19:52,data we firstly need to establish such a connection to
13381,12-05,19:58,provide some information okay and this is an example you can see you
13382,12-05,20:04,can see the spi source ip destination ip the protocol use the encryption
13383,12-05,20:09,algorithm we use the etc etc okay so again i will skip the details and
13384,12-05,20:16,this is about the ikea so the last thing is about the firewalls
13385,12-05,20:24,and ids um these are very very common especially
13386,12-05,20:30,in price networks firewall basically isolates the organization's internal
13387,12-05,20:39,network from the larger internet
13388,12-05,20:44,allowing some package to pass and blocking others okay so basically this firework can
13389,12-05,20:52,protect the internal network from the internet okay we protect the trusted goods guys
13390,12-05,21:00,from the untrusted bad guys all right so
13391,12-05,21:06,why do we need firewall firewall can actually be deployed to
13392,12-05,21:12,prevent a diff a lot of different types of attacks for example it can prevent
13393,12-05,21:18,the denial service attack we know the night or service attack means a lot of
13394,12-05,21:24,traffic come to a server right the server cannot serve the legitimate users anymore so
13395,12-05,21:32,then based on that we know okay we can how about we block some traffic if we
13396,12-05,21:39,block some traffic then we are able to prevent the now service attack right for
13397,12-05,21:47,example if we know okay a lot of bogus tcpr connections are from this certain
13398,12-05,21:52,ip address or from certain ip address range then we can block all the traffic
13399,12-05,21:57,coming from that ip address or from that ip address range okay so
13400,12-05,22:04,that's why we can use a firewall and so one example is the same flooding safe
13401,12-05,22:12,bloody means the attacker try to establish many bogus tcp connections so
13402,12-05,22:19,no resources are left for the real connections we know whenever we want to establish a tcp connection we need to
13403,12-05,22:26,firstly send a c request right c equal to one if you still remember learning
13404,12-05,22:31,basically means there are a lot of scene requests there are a lot of requests
13405,12-05,22:37,trying to establish tcp connection that's why we have denial service attack then if we have firewall we can block
13406,12-05,22:43,that okay um the second uh type is the file one can also prevent
13407,12-05,22:52,illegal modification or access to internal data sometimes we or many times
13408,12-05,22:58,we actually we don't want the public to have access to the internal data okay we
13409,12-05,23:05,want to protect the internal data and the third type is is allow only to authorize access to
13410,12-05,23:14,inside network we know the inside networks may contain a lot of important
13411,12-05,23:19,servers and workstations right so we want to protect the inside network from
13412,12-05,23:26,the outside world that's why firewall is also very useful there are generally two three types of
13413,12-05,23:34,firewalls stateless pecky filters state four packy filters and application
13414,12-05,23:42,get image let's discuss each of them so firstly for stateless package
13415,12-05,23:47,filtering this is a very straightforward um basically the internal network is
13416,12-05,23:54,connected to the internet why router firewall okay so the firewall can
13417,12-05,24:00,be deployed on the router then this firewall may ask questions like
13418,12-05,24:07,should the arriving packet be launching pack should the departing packet be let
13419,12-05,24:13,out so things like that okay so then what we do is it's very easy we just check each
13420,12-05,24:20,packet packet by packet and then make a decision
13421,12-05,24:25,okay make a decision for each packet based on this information for example
13422,12-05,24:31,what is the source ip address what is destination ip address what is the tcp or udp um
13423,12-05,24:38,uh source or destination point numbers so what is the message icmp message type
